Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Puerto Rico,PRI,..,59.3926336308608,65.5863600252592,64.9368350387534,64.1622232994022,63.0382799156033,61.9026052025284,60.9798148076402,60.9058472576966,61.0102666198228,60.5319068214584,60.9741694605303,66.2349317722887,66.8892837448686,67.5453485756355,66.4729557278885,66.4008222776329,66.3754817397688,65.7000887311446,65.7609072622598,63.6297437807996,62.0932503983961,63.4494791576693,62.4529316837009,60.9056616773171,61.0350382601692,56.1512105246145,56.2022500886496,55.4212346645784,55.6691434365598,55.3418768357318,55.0286751125944,52.6141475390927,50.5644585739311,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Puerto Rico,PRI,51.0571522960026,59.0924483576024,..,64.9379703070978,..,..,..,..,..,..,..,..,..,65.9448818897638,67.5456389452333,66.4717348927875,..,66.4845173041894,65.2533427163969,65.7609630266552,63.5296091259856,62.0923913043478,63.4493399622836,62.4526352049604,..,61.1166666666667,56.264017942967,56.3712133354704,55.42071197411,55.7100297914598,..,55.099081681972,52.5359947643979,50.4688005172971,..,52.2154505023884,49.8467302452316,49.1261796574624,48.4348125214998,46.4496016626256,46.1233631977946,47.8371071307874,47.4341886037987,53.8225713738264,44.9354838709677,44.310042973102,44.1804846938776,41.3649668772146,..,..,..,..,..,41.7752729834449,..,..,..,..,..,..,..,..,..,30.4553068372164
Real effective exchange rate index (2010 = 100),PX.REX.REER,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Real interest rate (%),FR.INR.RINR,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Refugee population by country or territory of asylum,SM.POP.REFG,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Refugee population by country or territory of origin,SM.POP.REFG.OR,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Puerto Rico,PRI,..,1.22314357757568,0.890397012233734,0.971896648406982,0.939097106456757,0.859337687492371,0.937738716602325,0.722416639328003,0.784048199653625,0.826616287231445,0.848512649536133,..,0.847472012042999,0.914866805076599,0.854432463645935,0.855329275131226,0.887313961982727,1.02270376682281,0.99803227186203,1.10253143310547,1.11161744594574,0.859443843364716,1.17078423500061,1.18108355998993,..,..,1.2458621263504,..,1.26643979549408,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Number of Sources,RQ.NO.SRC,Puerto Rico,PRI,..,1,3,3,2,3,2,2,2,2,2,..,3,3,3,3,3,2,2,1,1,1,1,1,..,..,1,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Percentile Rank,RQ.PER.RNK,Puerto Rico,PRI,..,87.5,79.3269195556641,80,80,78.5714263916016,80,74.2857131958008,74.7619018554688,75.2380981445313,76.4150924682617,..,76.7772521972656,77.2511825561523,76.3033142089844,76.0765533447266,75.5980834960938,80.0970840454102,80.5825271606445,82.8431396484375,82.8431396484375,77.6119384765625,84.3243255615234,83.7837829589844,..,..,89.1304321289063,..,88.0434799194336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,Puerto Rico,PRI,..,67.3913040161133,63.9423065185547,66.6666641235352,65.7142868041992,64.7619018554688,63.8095245361328,60.476188659668,57.6190490722656,60,60.3773574829102,..,62.0853080749512,63.5071105957031,60.6635055541992,60.7655487060547,62.6794242858887,65.0485458374023,65.0485458374023,67.1568603515625,71.0784301757813,63.6815910339355,71.8918914794922,68.1081085205078,..,..,66.8478240966797,..,69.5652160644531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,Puerto Rico,PRI,..,98.9130401611328,90.3846130371094,91.9047622680664,91.9047622680664,90,91.4285736083984,88.0952377319336,90.9523773193359,90.476188659668,91.5094375610352,..,89.5734634399414,90.9952621459961,90.9952621459961,89.9521560668945,89.4736862182617,93.689323425293,92.7184448242188,94.6078414916992,90.6862716674805,88.5572128295898,94.0540542602539,97.8378372192383,..,..,98.9130401611328,..,98.9130401611328,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Standard Error,RQ.STD.ERR,Puerto Rico,PRI,..,0.416249960660934,0.33968460559845,0.321536630392075,0.359746217727661,0.329997897148132,0.366042196750641,0.359159141778946,0.376031339168549,0.379181206226349,0.363235831260681,..,0.321873605251312,0.328607052564621,0.334554195404053,0.334782510995865,0.310364544391632,0.353230386972427,0.335088342428207,0.305708646774292,0.213636070489883,0.319958239793777,0.276095181703568,0.366997271776199,..,..,0.440841853618622,..,0.386360377073288,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Puerto Rico,PRI,1.74694285001248,0.733473915833868,1.62786988299978,1.83744647870018,..,..,..,..,..,..,..,..,1.39324420971557,0.69864742213269,0.673052147102988,0.573634108250033,0.733664665763033,0.674828048622226,0.665692482545868,0.569206718242675,0.552840317282269,0.571783716594158,1.08618456782387,0.949257852951329,0.941619585687382,0.724867485162869,0.515570220664054,0.464883779055236,0.737062205959226,0.533418680322185,0.254340373769767,0.797292646552713,1.77462289263531,1.78780593058381,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Puerto Rico,PRI,1.8,0.6,1.6,1.9,1.9,2.3,1.4,2.4,2.5,2.6,2.5,..,1.4,0.5,0.7,0.4,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.2,0.8,1.8,1.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,Puerto Rico,PRI,2007.35086231269,1863.22119453473,2008.55815511387,2044.20551232973,2084.1454651343,2135.15469045369,2223.36765670201,2223.13095744301,2163.60709260878,..,..,..,1976.02222273556,1953.50761923,1930.01284138121,1907.82004688938,1898.18763183715,1887.86306132683,1876.81982133204,1865.86089507712,1857.97629222251,1855.29823527168,1855.67791704074,1856.83974766855,1859.23545095887,1868.3812266107,1877.7599434662,1888.58417366462,1906.21681739651,1927.72235802257,1945.61219235692,1963.76874327375,1980.37697451952,1993.20065915988,2025.30201246559,2043.81360650198,2062.84410999898,2082.38379565187,2102.45780278354,2123.0851117909,2144.27788875003,2166.31634381942,2189.63335052144,2214.59762944479,2241.09936340152,2268.79029699104,2298.70916148917,2332.56917053183,2371.40948563794,2415.54193704009,2466.3173990703,2520.18275939425,2570.42419239806,2612.21486387049,2645.15768492819,2667.10342050379,2683.62617616532,2704.76705669916,2737.08558211257,2779.88117769862,2834.86322783117,2897.57835908913,2958.67604664207,..
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,Puerto Rico,PRI,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,..,..,..,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,..
"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,Puerto Rico,PRI,..,..,..,2.60386,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,Puerto Rico,PRI,..,..,..,2.63065,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,Puerto Rico,PRI,..,..,..,2.61768,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Puerto Rico,PRI,..,..,..,0.428829997777939,..,..,..,..,..,..,..,..,0.438589990139008,..,..,..,0.451310008764267,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Puerto Rico,PRI,..,..,..,333.803527832031,..,..,..,..,..,..,..,..,263.806060791016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Puerto Rico,PRI,..,0.970597624778748,0.766151249408722,0.716790080070496,0.629420042037964,0.59318733215332,0.556203603744507,0.558157503604889,0.604394853115082,0.575343668460846,0.533023357391357,..,0.667774379253387,0.793113589286804,0.726528644561768,0.760903239250183,0.761055648326874,0.537432789802551,0.575748801231384,0.518689930438995,0.585461497306824,0.78897613286972,0.703260600566864,0.948852479457855,..,..,0.957083582878113,..,0.960634410381317,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rule of Law: Number of Sources,RL.NO.SRC,Puerto Rico,PRI,..,1,4,4,3,3,2,2,2,2,3,..,4,4,4,4,4,3,3,2,1,1,1,1,..,..,1,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rule of Law: Percentile Rank,RL.PER.RNK,Puerto Rico,PRI,..,82.5870666503906,76.4423065185547,73.3333358764648,73.3333358764648,70.9523773193359,70.9523773193359,70.9523773193359,70.9523773193359,69.0476226806641,67.4528274536133,..,70.8920211791992,72.7699508666992,69.9530487060547,71.5639801025391,71.0900497436523,66.3461532592773,67.464111328125,65.0717697143555,68.4210510253906,71.1538467407227,70.1492538452148,81.592041015625,..,..,81.5,..,81.4070358276367,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,Puerto Rico,PRI,..,63.1840782165527,65.8653869628906,63.3333320617676,58.0952377319336,59.523811340332,59.0476188659668,59.0476188659668,60.9523811340332,58.0952377319336,56.6037750244141,..,60.0938949584961,64.3192520141602,62.4413146972656,62.5592422485352,63.5071105957031,55.769229888916,55.0239219665527,50.7177047729492,52.1531105041504,58.1730766296387,56.2189064025879,60.6965179443359,..,..,61,..,59.7989959716797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,Puerto Rico,PRI,..,92.0398025512695,85.0961532592773,83.3333358764648,82.3809509277344,79.0476226806641,77.1428604125977,78.5714263916016,79.0476226806641,80.9523773193359,78.7735824584961,..,81.2206573486328,85.4460067749023,83.0985946655273,84.8341217041016,83.8862533569336,83.6538467407227,82.7751159667969,87.5598068237305,86.6028671264648,89.4230804443359,88.5572128295898,92.5373153686523,..,..,93,..,94.9748764038086,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rule of Law: Standard Error,RL.STD.ERR,Puerto Rico,PRI,..,0.328637719154358,0.251510858535767,0.242153510451317,0.251352429389954,0.212216511368752,0.210185751318932,0.209240019321442,0.184136435389519,0.201318979263306,0.212572649121284,..,0.215793907642365,0.21450012922287,0.208388030529022,0.220161557197571,0.213122025132179,0.296832591295242,0.311123430728912,0.398123294115067,0.365848004817963,0.347725838422775,0.355438649654388,0.381930857896805,..,..,0.394628912210464,..,0.425513386726379,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Puerto Rico,PRI,6903.371121819,6622.980933786,..,6516.709161268,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,Puerto Rico,PRI,5.02516764732665,4.78944100527336,..,4.78941204665112,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,Puerto Rico,PRI,447.613818584,426.616608183,..,426.614028711,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural population,SP.RUR.TOTL,Puerto Rico,PRI,249641,213889,224429,221453,217959,213251,205077,205163,210643,209073,205765,204074,226867,228028,229075,229804,228763,227833,227018,226182,225002,223184,220995,218792,216410,216681,220778,224814,228098,230967,234354,237755,241390,245572,283432,333043,390306,455619,529615,612522,704908,806057,915308,1031210,1071511,1084657,1096732,1106837,1114666,1119990,1122324,1123324,1126145,1132645,1152118,1179241,1208703,1235821,1257467,1273815,1284223,1290658,1297458,1307582
Rural population (% of total population),SP.RUR.TOTL.ZS,Puerto Rico,PRI,7.05800000000001,5.613,6.349,6.376,6.398,6.413,6.422,6.42400000000001,6.419,6.408,6.39,6.366,6.31399999999999,6.274,6.227,6.175,6.116,6.05800000000001,6.001,5.944,5.88800000000001,5.83199999999999,5.776,5.72199999999999,5.667,5.702,5.839,5.98,6.124,6.271,6.422,6.57599999999999,6.733,6.89400000000001,8.08499999999999,9.587,11.34,13.363,15.683,18.316,21.289,24.594,28.228,32.165,33.822,34.66,35.508,36.363,37.23,38.104,38.986,39.873,40.77,41.672,42.923,44.298,45.686,47.079,48.476,49.874,51.276,52.673,54.067,55.453
Rural population growth (annual %),SP.RUR.TOTL.ZG,Puerto Rico,PRI,-12.6948349664407,-1.2969037013608,-1.08045438792208,-1.3349021456661,-1.59034056469608,-2.18370960140111,-3.90843573217435,0.041926677681261,2.63599722481534,-0.748128411918579,-1.59487323670689,-0.825206774337283,-0.510448574240255,-0.458103241945676,-0.317731085227102,0.454023856162184,0.407362870489257,0.358359494514033,0.368932457299585,0.523069386509428,0.811274770392363,0.985646652245199,1.00185700193445,1.09467501825516,1.17175677594814,-1.87314458779596,-1.81157219028218,-1.45019675072896,-1.24994820061539,-1.45579495364726,-1.44079389882231,-1.51731510861002,-1.7176300474414,-1.64337025670328,-16.1299375282592,-15.8659436085446,-15.4725887093364,-15.0493393532608,-14.5434532656638,-14.0482437701785,-13.4087161766128,-12.710616104717,-11.9227528361571,-3.8336931825371,-1.2194006119781,-1.1071040821919,-0.917154927636999,-0.704841038890451,-0.476494822767238,-0.208177877221892,-0.0890611588369266,-0.250814879321697,-0.575530964979858,-1.70463820842856,-2.32690236000343,-2.46768727020162,-2.21876426556528,-1.73638535613768,-1.29169545720881,-0.813753152552572,-0.49982996473451,-0.525479974414933,-0.777266450380123,..
Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,Puerto Rico,PRI,1.2158772589455,1.02310363262143,..,1.06827753769792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, preprimary (% gross)",SE.PRE.ENRR,Puerto Rico,PRI,..,..,37.7828483581543,37.6272010803223,37.5336608886719,..,..,..,..,..,..,..,54.8588218688965,99.5488967895508,108.564521789551,99.1213607788086,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.4795999526978,15.3647804260254,15.1502504348755,14.889479637146,14.4948797225952,13.8919801712036,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,Puerto Rico,PRI,..,..,38.30712890625,37.8975486755371,37.789421081543,..,..,..,..,..,..,..,55.3596000671387,101.40306854248,110.417640686035,100.657501220703,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,Puerto Rico,PRI,..,..,37.28173828125,37.3681793212891,37.2881088256836,..,..,..,..,..,..,..,54.38330078125,97.808349609375,106.837539672852,97.6859283447266,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Puerto Rico,PRI,..,..,101.412170410156,103.247253417969,98.0772323608398,..,100.430526733398,..,..,..,..,..,98.5892028808594,96.0538711547852,92.6990737915039,99.1046600341797,96.7565612792969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.8648681640625,..,..,..,..,109.066780090332,105.992553710938,107.58277130127,112.184471130371,113.882293701172,114.393096923828,113.208030700684,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Puerto Rico,PRI,..,..,82.69371,80.90491,76.27147,..,..,..,..,..,..,..,82.82558,83.28011,82.46105,89.70856,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,1.01589000225067,1.04709994792938,1.04091000556946,1.03733003139496,1.03770005702972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,1.04548001289368,1.06450998783112,1.03898000717163,1.04507994651794,1.03162002563477,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Puerto Rico,PRI,..,..,100.297431945801,102.171836853027,97.0285873413086,..,99.4556427001953,..,..,..,..,..,97.8591918945312,96.6654205322266,92.9121170043945,99.2445602416992,97.1381683349609,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Puerto Rico,PRI,..,..,84.23228,81.99353,76.84272,..,..,..,..,..,..,..,84.37307,85.71094,84.77971,92.4733,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Puerto Rico,PRI,..,..,102.471076965332,104.271270751953,99.0789031982422,..,101.364303588867,..,..,..,..,..,99.28173828125,95.4739990234375,92.4969482421875,98.9717788696289,96.3937225341797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Puerto Rico,PRI,..,..,81.26905,79.88954,75.7346,..,..,..,..,..,..,..,81.4012,81.05141,80.33839,87.17017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Puerto Rico,PRI,..,..,23.7691097259521,23.968090057373,25.791919708252,..,23.9752807617188,..,..,..,..,..,23.3386707305908,23.9722900390625,24.5248908996582,22.5767803192139,23.9187297821045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6681900024414,11.0814399719238,10.8476400375366,10.7629499435425,10.8304300308228,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Puerto Rico,PRI,..,..,90.3880081176758,99.7226028442383,89.1104507446289,..,93.1135482788086,..,..,..,..,..,87.8342132568359,85.0389633178711,83.2748794555664,87.043830871582,88.2187881469727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
