Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,NaN_count
Japan,JPN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224000000.0,4081000000.0,4329000000.0,3743000000.0,3431000000.0,3373000000.0,3306000000.0,3497000000.0,8848000000.0,11265000000.0,12430000000.0,8470000000.0,9345000000.0,10820000000.0,10329000000.0,13224000000.0,11000000000.0,14581000000.0,15093000000.0,18812000000.0,24968000000.0,30752000000.0,34065000000.0,42093000000.0,46054000000.0,10597000000.0,,,,38
Japan,JPN,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.887,46.572,46.763,47.221,47.343,47.685,47.781,47.906,46.868,46.945,46.495,45.283,44.506,44.506,45.122,45.521,44.806,44.914,44.967,43.992,43.734,42.055,43.53,43.655,43.144,44.998,45.294,48.231,50.306,49.246,49.821,49.846,51.157,31
Japan,JPN,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,,,,,,,,,53.4,52.8,53.4,52.9,50.7,50.1,46.9,45.6,44.0,44.4,44.5,44.3,43.9,43.8,43.5,44.4,44.2,43.2,43.7,43.0,43.1,44.0,44.794,45.784,46.482,46.674,47.123,47.241,47.571,47.68,47.79,46.74,46.811,46.365,45.126,44.355,44.349,44.974,45.381,44.679,44.792,44.86,43.886,43.649,42.0,43.462,43.601,43.096,44.939,45.21,48.151,50.214,49.175,49.742,49.8,51.1,8
Japan,JPN,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.023,46.632,47.583,47.969,47.933,48.857,49.327,48.726,47.628,47.068,45.935,45.532,44.884,43.519,43.985,44.246,44.572,44.0,42.185,42.118,41.578,40.983,41.473,42.308,42.716,44.623,43.936,46.604,47.93,47.899,47.977,47.618,48.583,31
Japan,JPN,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,,,,,,,,,58.3,57.2,57.7,59.1,57.8,55.5,53.0,50.2,48.3,45.9,44.9,43.9,42.9,43.3,43.3,43.9,43.3,42.5,42.7,42.2,42.0,42.4,43.402,45.086,46.694,47.648,48.037,48.008,48.927,49.392,48.805,47.714,47.152,46.022,45.643,44.992,43.617,44.08,44.34,44.661,44.09,42.25,42.188,41.638,41.016,41.511,42.34,42.751,44.667,44.01,46.678,48.023,47.957,48.046,47.7,48.5,8
Japan,JPN,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.445,46.602,47.183,47.604,47.645,48.285,48.572,48.326,47.257,47.008,46.208,45.411,44.7,44.001,44.54,44.869,44.686,44.447,43.545,43.034,42.632,41.507,42.478,42.966,42.925,44.806,44.599,47.399,49.09,48.557,48.878,48.707,49.841,31
Japan,JPN,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,,,,,,,,,55.8,55.0,55.5,56.1,54.3,52.7,50.0,47.8,46.1,45.1,44.7,44.0,43.3,43.6,43.4,44.2,43.7,42.9,43.1,42.6,42.6,43.2,44.08,45.426,46.59,47.173,47.591,47.634,48.266,48.557,48.31,47.239,46.985,46.19,45.39,44.68,43.976,44.519,44.851,44.67,44.434,43.53,43.018,42.623,41.498,42.467,42.956,42.919,44.8,44.594,47.393,49.085,48.551,48.87,48.7,49.9,8
Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.661,50.703,50.302,50.149,49.952,50.012,50.353,50.108,49.571,49.232,49.096,48.5,48.209,48.207,48.33,48.439,48.426,48.403,48.473,48.376,48.127,48.064,48.778,49.207,49.445,50.246,51.059,52.407,53.276,53.126,53.548,54.199,54.853,31
Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,54.5,54.3,53.4,52.0,51.1,50.6,50.9,51.2,50.7,50.1,49.9,48.8,47.7,48.2,46.5,45.7,45.8,46.6,47.4,47.6,47.6,47.7,48.0,49.0,48.9,48.7,48.6,48.6,48.9,49.5,50.116,50.678,50.729,50.329,50.177,49.981,50.037,50.383,50.136,49.595,49.279,49.147,48.539,48.246,48.249,48.367,48.482,48.451,48.421,48.499,48.402,48.148,48.088,48.799,49.231,49.462,50.261,51.074,52.41,53.274,53.124,53.546,54.2,54.8,0
Japan,JPN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.174,58.486,58.431,58.559,58.681,59.161,59.948,60.062,59.831,59.914,60.417,60.193,60.277,60.631,61.261,61.793,62.334,62.791,63.301,63.528,63.48,63.831,65.435,66.561,67.265,68.621,70.055,71.89,73.305,73.223,73.917,75.011,,32
Japan,JPN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.581,77.949,78.006,77.762,77.586,77.677,77.698,77.271,76.865,76.395,75.628,74.709,74.087,73.384,73.269,73.168,73.133,72.695,72.01,71.545,71.136,70.712,70.449,70.387,70.259,70.42,70.485,71.136,71.368,71.408,71.308,71.398,71.548,31
Japan,JPN,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,84.8,84.9,84.3,83.1,82.1,81.7,81.7,81.6,82.1,81.9,81.8,82.2,82.1,82.1,81.8,81.4,81.2,80.6,80.3,80.2,79.8,79.8,79.5,79.4,78.8,78.1,77.8,77.3,77.1,77.0,77.393,77.612,77.989,78.049,77.806,77.628,77.722,77.737,77.315,76.911,76.466,75.713,74.772,74.153,73.447,73.326,73.229,73.171,72.719,72.051,71.583,71.172,70.754,70.482,70.421,70.284,70.439,70.496,71.141,71.362,71.397,71.311,71.4,71.4,0
Japan,JPN,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.469,84.132,84.541,84.552,84.689,85.224,85.581,85.567,85.522,85.602,85.403,85.071,84.984,84.62,84.828,85.246,85.572,85.506,85.208,85.108,84.972,84.815,85.029,85.42,85.536,86.031,86.177,86.842,87.011,87.194,87.193,87.361,,32
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.79,63.99,63.81,63.61,63.42,63.49,63.67,63.33,62.85,62.44,61.99,61.23,60.77,60.42,60.42,60.42,60.39,60.16,59.86,59.58,59.25,59.01,59.25,59.44,59.5,59.99,60.44,61.45,62.01,61.95,62.12,62.5,62.91,31
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,69.2,69.1,68.3,67.1,66.1,65.7,65.8,65.9,65.9,65.5,65.4,65.0,64.4,64.7,63.7,63.0,63.0,63.2,63.4,63.4,63.3,63.3,63.3,63.8,63.4,63.0,62.8,62.6,62.6,62.9,63.392,63.794,63.989,63.809,63.609,63.419,63.488,63.674,63.329,62.847,62.443,61.993,61.234,60.766,60.42,60.418,60.423,60.395,60.155,59.864,59.579,59.249,59.012,59.245,59.443,59.499,59.986,60.444,61.446,62.008,61.947,62.124,62.5,62.9,0
Japan,JPN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.896,71.389,71.571,71.643,71.776,72.286,72.859,72.911,72.776,72.86,73.009,72.731,72.729,72.72,73.136,73.612,74.047,74.244,74.349,74.413,74.322,74.419,75.326,76.086,76.498,77.423,78.209,79.455,80.242,80.296,80.639,81.266,,32
Japan,JPN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.89,77.51,,77.56,77.72,78.1,78.33,79.09,78.63,,,,56
Japan,JPN,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.56,67.92,,68.72,69.66,70.12,71.22,72.58,71.94,,,,56
Japan,JPN,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.84,86.73,,85.96,85.39,85.97,85.26,85.59,85.14,,,,56
Japan,JPN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.28,53.91,,53.71,53.78,54.33,55.67,55.67,55.51,,,,56
Japan,JPN,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.21,42.3,,42.33,42.47,43.26,44.75,44.81,44.59,,,,56
Japan,JPN,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4,67.59,,67.17,67.07,67.18,68.24,68.27,68.11,,,,56
Japan,JPN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.68461548905947,40.595065773397046,40.39363025124999,40.40504740971599,40.37726487572943,40.394806476850846,40.5710689537695,40.608608851108585,40.50010251770209,40.507725038902855,40.71033382499289,40.73730907612201,40.822970488019365,41.082571202809234,41.21275361306665,41.32905010054465,41.35886170205466,41.51657825685991,41.80252203144663,41.930453385558906,41.95943891088511,42.08414856236388,42.54405998609519,42.78783858647567,42.95701163275834,43.30186297881048,43.68193574886422,44.10613688582298,44.440476531348565,44.363117100866525,44.59524430435306,44.8645272390892,45.11157781030483,31
Japan,JPN,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65401208.0,66253382.0,66645894.0,66939127.0,67168034.0,67627310.0,68180348.0,68191910.0,67983381.0,67817652.0,67626063.0,67075751.0,66836856.0,66578272.0,66666567.0,66782268.0,66892223.0,66726949.0,66456031.0,66231664.0,65813075.0,65518909.0,65768575.0,65973877.0,66061546.0,66669411.0,67225084.0,68386819.0,69045531.0,68898380.0,68881069.0,69113783.0,69349452.0,31
Japan,JPN,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.1,18.2,18.4,18.5,18.6,18.6,,,,,57
Japan,JPN,Land area (sq. km),AG.LND.TOTL.K2,,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366600.0,366600.0,366600.0,366500.0,366500.0,366400.0,366400.0,366400.0,366300.0,366400.0,366200.0,366200.0,364700.0,364600.0,364700.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,,,3
Japan,JPN,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25499866560682,,,,,,,,,,3.25499866560773,,,,,,,,,,,,,,,3.25499866561465,,,,,,,,,61
Japan,JPN,Land under cereal production (hectares),AG.LND.CREL.HA,,4868480.0,4755130.0,4609500.0,4418130.0,4303013.0,4194810.0,4092940.0,4017000.0,3925820.0,3445920.0,3092500.0,2935910.0,2833610.0,2932850.0,2970510.0,2977950.0,2949640.0,2795168.0,2793552.0,2723782.0,2654960.0,2637374.0,2652555.0,2687684.0,2711736.0,2679339.0,2555938.0,2535438.0,2523524.0,2471494.0,2413369.0,2430921.0,2424140.0,2448141.0,2352386.0,2220809.0,2197439.0,2054154.0,2047487.0,2045200.0,2006684.0,2002225.0,1985726.0,2018378.0,2020451.0,2006323.0,1983627.0,1940319.0,1936221.0,1956822.0,1939505.0,1947101.0,1952515.0,1942251.0,1922104.0,1906923.0,1894128.0,1807310.0,1809015.0,1805313.0,1753105.0,1854217.0,,2
Japan,JPN,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,,2.0,,2.0,,2.0,,,,,,58
Japan,JPN,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,1.0,,1.0,,2.0,,3.0,,3.0,,,,,,58
Japan,JPN,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38629531860351,,,,4.45917272567749,,,,3.05778217315673,,,,2.7910099029541,,,,3.59502744674682,,,,,59
Japan,JPN,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60621738433837,,,,3.85215353965759,,,,2.58402705192565,,,,2.40919995307922,,,,2.67796969413757,,,,,59
Japan,JPN,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61666822433471,,,,5.53139543533325,,,,4.0147738456726,,,,3.665780544281,,,,4.95188808441162,,,,,59
Japan,JPN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86355555555556,4.13341666666667,3.50583333333333,2.65758333333333,2.44883333333333,2.32091666666667,2.16083333333333,2.06716666666667,1.96941666666667,1.86491666666667,1.82208333333333,1.76658333333333,1.67691666666667,1.66483333333333,1.88325,1.9095,1.72333333333333,1.59833333333333,1.50091666666667,1.4075,1.30375,1.21916666666667,1.14283333333333,1.04475,0.994,,,,,,,39
Japan,JPN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,,,,,,,,,,,,,,,,,,,40.5517241379,40.6803065134,40.8088888889,40.9374712644,41.0660536398,41.1946360153,41.3232183908,41.4518007663,41.5803831418,41.7089655172,41.8375478927,41.9302681992,42.0229885057,41.6367816092,41.2505747126,40.8459770115,40.9264367816,41.0068965517,41.1923371648,41.3777777778,41.5632183908,40.1954022989,38.8275862069,38.6712643678,38.5149425287,38.3586206897,38.2022988506,38.0459770115,37.6947126437,37.3434482759,37.2434811166,37.1435139573,37.043546798,36.9435796388,36.8436124795,36.7436453202,36.6436781609,36.4597701149,36.367816092,36.0459770115,36.0459770115,,,,23
Japan,JPN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.19,70.79,71.16,72.34,72.87,72.92,73.61,74.15,74.3,74.67,74.66,75.58,75.94,76.02,76.31,76.89,77.35,77.95,78.33,78.89,78.76,79.13,79.66,79.78,80.18,80.48,80.93,81.39,81.3,81.77,81.9,82.11,82.22,82.51,82.98,82.85,83.59,83.82,84.01,83.99,84.6,84.93,85.23,85.33,85.59,85.52,85.81,85.99,86.05,86.44,86.3,85.9,86.41,86.61,86.83,86.99,87.14,87.26,87.32,87.45,87.71,87.57,87.09,,1
Japan,JPN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.32,66.03,66.23,67.21,67.67,67.74,68.35,68.91,69.05,69.18,69.31,70.17,70.5,70.7,71.16,71.73,72.15,72.69,72.97,73.46,73.35,73.79,74.22,74.2,74.54,74.78,75.23,75.61,75.54,75.91,75.92,76.11,76.09,76.25,76.57,76.38,77.01,77.19,77.16,77.1,77.72,78.07,78.32,78.36,78.64,78.56,79.0,79.19,79.29,79.59,79.55,79.44,79.94,80.21,80.5,80.75,80.98,81.09,81.25,81.41,81.56,81.47,81.05,,1
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.69560975609757,68.35195121951222,68.6348780487805,69.71243902439025,70.20658536585366,70.26682926829268,70.91585365853659,71.46609756097563,71.61097560975611,71.85804878048782,71.91975609756098,72.8090243902439,73.15365853658537,73.29512195121951,73.67219512195123,74.24707317073171,74.68658536585367,75.25585365853658,75.58463414634147,76.10878048780488,75.98902439024391,76.39487804878051,76.87365853658538,76.9219512195122,77.29121951219513,77.56048780487806,78.01048780487805,78.42951219512197,78.349756097561,78.76853658536587,78.83707317073173,79.0368292682927,79.08024390243904,79.30365853658537,79.69682926829269,79.5360975609756,80.21975609756099,80.42414634146341,80.50146341463416,80.4609756097561,81.07609756097563,81.41634146341464,81.69073170731708,81.76,82.03024390243904,81.95512195121951,82.3219512195122,82.50707317073172,82.58756097560978,82.93146341463415,82.84268292682927,82.59121951219514,83.09609756097561,83.3319512195122,83.5878048780488,83.7939024390244,83.9848780487805,84.09975609756098,84.2109756097561,84.35634146341464,84.56000000000002,84.44560975609757,83.99634146341464,,1
Japan,JPN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118581906392597,0.0113662396192769,0.0107601991187624,0.010542022073281,0.0101842363591934,0.0099930300802781,0.0091400845338573,0.0085785044746756,0.0083624788177014,0.008183386528104,0.0078724618404706,0.0076260777367896,0.0073810451621331,0.0071535494684719,0.0071040442629945,0.0067516007570328,0.0067843109917095,0.0070500289294601,0.0072366498636915,0.0044395874800163,0.0045074535772379,,,,43
Japan,JPN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,8800.0,9300.0,9500.0,9800.0,10000.0,11000.0,12000.0,12000.0,12000.0,13000.0,13000.0,14000.0,14000.0,14000.0,15000.0,15000.0,14000.0,14000.0,23000.0,22000.0,,,,43
Japan,JPN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3686115632,72.6329901662,74.8510434871,70.8800225641,72.6212934224,74.8968898934,69.0019333229,67.1818971208,73.9488923191,76.6609866879,69.898348894,71.263747931,78.3593442452,81.8719745046,87.4639453571,69.663527743,,,48
Japan,JPN,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,1398.0,1401.0,1407.0,1389.0,1398.0,1402.0,1412.0,1427.0,1441.0,1444.0,1476.0,1499.0,1532.0,1571.0,1597.0,1627.0,1641.0,1651.0,1667.0,1689.0,1714.0,1766.0,1805.0,1818.0,1889.0,2055.0,2103.0,2119.0,2174.0,2276.0,2323.0,2391.0,2389.0,2374.0,2320.0,2281.0,2280.0,2294.0,3408.0,3458.0,3504.0,3535.0,3598.0,3652.0,3704.0,3754.0,3818.0,3865.0,,16
Japan,JPN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,27.93,31.88,33.59,38.18,40.29,40.23,43.05,46.15,51.35,57.02,59.94,62.23,61.99,65.78,66.04,66.63,72.37,77.86,81.92,83.41,83.84,86.3,88.43,90.59,93.97,95.07,96.81,97.88,98.52,97.96,98.02,99.44,99.28,97.17,95.62,94.34,93.94,93.13,93.04,92.27,89.4,92.38,91.69,91.55,91.08,91.84,92.5,92.74,93.49,92.75,90.57,93.12,100.8,100.02,99.63,100.35,100.89,101.91,102.48,103.8,104.09,104.84,,2
Japan,JPN,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,,,4.13,,4.03,,3.95238,,4.029946,,4.05,,,,4.0,,57
Japan,JPN,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,,4.0,,3.97,,3.931567,,3.990233,,4.09,,,,4.1,,57
Japan,JPN,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,,,3.55,,3.61,,3.518439,,3.694508,,3.59,,,,3.3,,57
Japan,JPN,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,,,3.79,,3.72,,3.781139,,3.848448,,3.99,,,,3.9,,57
Japan,JPN,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,,,4.26,,4.21,,4.23948,,4.206616,,4.25,,,,4.0,,57
Japan,JPN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,,3.97,,3.93,,3.914618,,3.970464,,4.03,,,,3.9,,57
Japan,JPN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,,,4.19,,4.11,,4.155425,,4.096887,,4.25,,,,4.2,,57
Japan,JPN,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19393706,11.18606295,11.16280557,11.12443396,11.08530254,11.048708,11.02635895,11.01368313,11.01588484,11.02575189,11.03300871,11.04326403,11.05014528,11.05933117,11.07342246,11.09415059,11.1235173,11.15996354,11.20264405,11.25311713,11.30468889,,,,43
Japan,JPN,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,103.571907043457,95.5018615722656,,,,,97.4356079101562,95.4667663574219,96.8494415283203,121.402153015137,82.8008880615234,101.507957458496,102.541732788086,99.8767318725586,99.7483673095703,100.277198791504,99.3030319213867,102.632888793945,105.19068145752,103.874671936035,103.310920715332,,105.760208129883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
Japan,JPN,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,104.089408874512,96.0229263305664,,,,,97.3694534301758,95.7038879394531,97.0053863525391,120.436050415039,83.4529113769531,101.183959960938,102.573509216309,99.9730911254883,99.7551727294922,100.299499511719,99.2236633300781,102.388580322266,105.093399047852,103.689697265625,103.40470123291,,105.791107177734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
