Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Philippines,PHL,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,3.4,,2.97,,3.333333,,3.013986,,3.29,,,,3.1,
Philippines,PHL,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,2.67,,2.62,,3.0,,2.608477,,2.53,,,,2.8,
Philippines,PHL,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,,,3.83,,3.3,,3.066667,,3.348485,,2.98,,,,3.9,
Philippines,PHL,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,3.14,,3.02,,3.003844,,2.856259,,2.9,,,,3.3,
Philippines,PHL,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,2.57,,2.8,,2.6,,2.550097,,2.73,,,,3.2,
Philippines,PHL,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,1.3,,,,,,,,
Philippines,PHL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.54806026,20.66479944,20.76705635,20.83968522,20.89889597,20.94857896,20.98660419,21.01884766,21.05233296,21.08972332,21.12655672,21.16590244,21.18314082,21.17539742,21.15982127,21.13553573,21.10506632,21.08948,21.08273142,21.10259009,21.14414662,,,
Philippines,PHL,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8232269287109,76.0239715576172,,75.2693328857422,75.8146286010742,80.4602737426758,90.0962295532227,84.7987899780273,81.5823822021484,72.5164566040039,85.9334106445312,82.7194366455078,,,,,85.2490005493164,,,83.8720016479492,85.7750015258789,87.7089996337891,89.7020034790039,92.9530029296875,102.083000183105,
Philippines,PHL,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2267303466797,65.9767837524414,,65.9638977050781,65.1323013305664,68.7120819091797,75.4068222045898,72.5255126953125,67.5353012084961,60.8214797973633,73.7682495117188,72.0563507080078,,,,,75.7239990234375,,,71.0469970703125,74.0400009155273,75.8970031738281,77.1429977416992,79.8740005493164,94.0770034790039,
Philippines,PHL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1266708374023,,68.0220718383789,,,,,,70.9453506469727,70.908447265625,,70.5328216552734,70.3658905029297,74.4718170166016,82.5813827514648,78.5082168579102,74.3816680908203,66.5352478027344,79.7402420043945,77.2712326049805,,,,,80.3430023193359,,,77.2630004882812,79.7369995117188,81.625,83.2149963378906,86.1829986572266,97.9420013427734,
Philippines,PHL,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Philippines,PHL,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,,,,6.35500365230095,5.682605682605683,4.384133611691024,4.263442570792237,4.2634425710673565,4.567736185383244,3.927616697511824,4.3734096692111954,4.172238566461621,5.170669101858479,4.115812917594655,5.010545152425385,5.499921354794736,5.011466342911102,5.656943282994736,6.162975604080208,6.158141405521271,6.824779536616092,4.404528227669081,5.5282101765827845,3.73792524149517,2.400519733636511,1.8924100949322693,1.7932197417763571,2.6601571802810198,2.677657050081179,4.103057368601855,3.858092096092189,3.5385395983236188,4.895931267442336,5.1993397239356085,4.703679482028941,6.014975385760972,16.34310334620683,18.15558745820236,20.660649677644223,22.78605761376471,22.786057613835304,27.074155773065545,27.074155773124108,26.48400726041925,26.48400726009787,24.764980915194545,33.43403707066549,33.47447918444008,24.9389655230818,33.95065440644363,30.52848801993368,30.627296299412432,48.19085430842203,32.09100320933901,34.793591357738215,34.55022219816882,33.484106102610205,39.55192791014095,24.62788039843072,19.592373147945064,28.842078699771907,22.3613606609448,22.36136069175293,
Philippines,PHL,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12960052490234,,,,
Philippines,PHL,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6743545532226,,,,
Philippines,PHL,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,
Philippines,PHL,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,4.627205391346117,4.644215041540086,6.067154512667041,5.602506270005966,5.635973165096711,6.165489107876385,7.007477095938921,7.924149654626539,7.474728483828076,7.0419398553426,9.142011457691064,12.227286139260537,8.9123738206194,11.680186694662668,15.970575893123437,15.8888401637596,20.669079913583413,21.610767112037458,21.09548660556567,23.270486119208257,18.044136758316995,24.833015691377017,24.501524067191067,26.77003060821962,30.81531479129514,33.31454897001366,,,,69.83806914921068,41.14736591961388,41.04340065601132,43.17668387318383,41.07771366472652,82.79458589031736,85.6334803064715,89.7217803779569,92.01036747161022,91.33012015820069,90.95867423640028,91.43381705534831,89.78267473401705,89.72425587315068,89.09155207218686,86.14917082590794,84.918775193421,82.63007622349312,85.35184253274194,56.30544707114588,57.9042593773254,81.82190041514066,78.1013022136419,78.72580170222427,84.1683603088362,84.26863526500196,80.8345389911726,81.89096609467218,81.14698806457463,79.81220881317948,79.6968331149038,79.36631331217778,79.50081085252965
Philippines,PHL,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,64.39617098574509,64.09762253726922,63.2027316785929,61.08729552063045,63.62405329323448,66.457568334387,67.21296799405606,68.74512035759172,68.03080095757295,64.93605326618129,63.51918178252642,61.69408736196787,57.76437648989749,57.687714620251015,53.35782278838072,51.93321818655576,54.484214022476095,54.07473137750832,47.52079969326407,44.850239576500655,38.780260207013775,45.58914661544578,38.70551443992872,37.06493572982591,44.11568443380448,45.731923666384525,,,,68.69280370670344,55.656484823862016,59.53306673940849,59.03965960310579,57.82867500030644,77.50198703992248,79.32864935529491,80.13145989685762,79.14267906971068,77.91237812996158,78.20835596707428,81.44043992890593,80.80998334183963,78.90552940346754,76.40332047015706,74.31743680988743,71.97916117617868,64.62470089096095,67.14248941414156,66.79945458887127,49.93213089849253,63.71142476290871,64.9359532244782,64.97787102667584,73.74472607932834,75.90712734224907,73.61774323271332,73.75378010032814,73.53270922326801,74.88475991693213,71.23688834836003,65.0624232236157,65.33704864029505
Philippines,PHL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.27956528693195,25.311545893841657,25.13540867804596,24.83687264528808,24.01199788258278,24.26990116575579,23.829185395324444,23.15091159963745,23.268667677755197,21.738614391419723,21.91920171638268,21.70432695214607,21.328571208506936,20.434498766280697,20.575083990272216,19.92802237397685,19.59030319964568,19.50020205604885,19.098247167023843,18.516454400011405,17.658179047866053,17.640084696104452,17.229379413152376,16.21797581767338
Philippines,PHL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.692795896113537,3.762304239994691,4.072618593286009,4.120535081915207,6.441943683121693,2.8379036694863373,2.8855197064349625,5.182069313396312,-4.304600994782362,7.571435373742517,3.7347711890488857,5.677699745444059,4.578187411946118,7.645432906453792,5.174973701835256,6.841876553159068,8.03343944252228,5.144912488816857,3.7876207775124016,-9.78203687612806,8.882360360114205,4.856851679972053,1.343153456797168
Philippines,PHL,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33416324738.47773,34316158159.667427,35607236433.11188,37057383364.6421,38584345846.62199,41069927676.56228,42235452661.15082,43454164970.79033,45705989919.13426,43738529422.400085,47050163911.04247,48807379877.19235,51578516360.23762,53939877503.51058,58063814647.864845,61068601786.17423,65246840133.12456,70488405523.37845,74114972302.31862,76922166392.4888,69397611710.05896,75561757663.45921,79231680159.95334,80295883210.90022
Philippines,PHL,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572788924000.0,1615140919600.0,1675907434900.0,1744160752700.0,1816029508400.0,1933017106600.0,1987874270000.0,2045234773800.0,2151220257400.0,2058618808800.0,2214485801500.0,2297191779200.0,2427619431000.0,2538760398200.0,2732859621100.0,2874284387800.0,3070939377400.0,3317641432600.0,3488331181000.0,3620455937600.0,3266301602700.0,3556426281500.0,3729156631100.0,3779244927300.0
Philippines,PHL,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934726133600.0,1018637584700.0,1093530978500.0,1171756198200.0,1278375758300.0,1436118566200.0,1560911038000.0,1666459310700.0,1873174429800.0,1823961366200.0,2060284571900.0,2201830462600.0,2359065564900.0,2462478070300.0,2717316005300.0,2778794816100.0,2964479411300.0,3228580414900.0,3488331181000.0,3614016234100.0,3169921002900.0,3424048835400.0,3795335308400.0,3943986515900.0
Philippines,PHL,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21151358747.291664,19976184479.70882,21190995934.447712,21617788673.622707,22811878152.85308,26070722327.39611,30418652486.804207,36110886524.7328,42261630721.07828,38254473607.29374,45672798003.99311,50835164920.05647,55863909090.94138,58014120003.95324,61207491369.44091,61068601786.17423,62419995966.096855,64054407390.96241,66240722688.31287,69774333445.25365,63878664971.5493,69517344053.84854,69667576219.04825,70896293017.1784
Philippines,PHL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.159055757,1.15906292876311,1.15906292876311,1.159064,1.159064,1.744403958,1.744404,
Philippines,PHL,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2089405575549,33.32464898364639,47.38340053794928,49.25006510995371,31.051423150377,26.91971323817516,21.952333815237093,26.62679401641106,30.106639959933613,37.0496447621849,53.153297719442094,65.93952463309441,28.64732666054869,49.06921425605479,75.50095295936758,70.47593047321391,87.55198777037695,76.54740922649846,88.01853591419885,77.93217739511572,75.2409695235497,88.40744295391757,74.44994175835483,73.0757984667356,75.40827262881467,72.42639299824496,59.00312151059357,
Philippines,PHL,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80648630000.0,31360600000.0,35297040000.0,42177840000.0,25980660000.0,21245370000.0,18507430000.0,23175720000.0,28601910000.0,39798720000.0,67851740000.00001,102852740000.0,52030600000.0,86349430000.0,157320500000.0,165066420000.0,229316640000.0,217320260000.0,261840670000.0,238819940000.0,239738046230.45,290401420000.0,258223590000.0,275366710000.0,272790290000.0,285423260000.0,238581110000.0,
Philippines,PHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,136.0,126.0,125.0,125.0,122.0,121.0,117.0,107.0,105.0,105.0,108.0,104.0,103.0,89.0,88.0,86.0,84.0,82.0,81.0,78.0,,,
Philippines,PHL,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,70.0,83.0,68.0,70.0,68.0,70.0,57.0,73.0,76.0,76.0,76.0,,,73.0,71.0,73.0,68.0,73.0,62.0,206.0,,,,,,,,,,,
Philippines,PHL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5251389902793,38.5251389902793,35.1867683354708,40.1815520800077,45.2245728681642,47.2790532441614,65.77069227371169,72.1292150317643,78.2574058032641,82.8853435738219,81.44192442449139,80.4250977308736,82.58846931970541,81.806952415367,83.0982234222577,81.4819269881591,78.6594525911273,78.7517835619141,77.5684870771085,79.5859668953558,73.1342859380925,65.2670133714946,73.1368161260436,68.9126533777,70.4265880765633,75.87476470079059,76.7551960270936,78.87594901357599,80.7921795455908,81.188798662447,81.1829358082626,79.9153146145335,,
Philippines,PHL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5443984944937,28.5939728566806,29.7211827529441,29.0102277270485,27.9538998867369,29.0174176481949,29.9861632456069,31.7297420181726,32.7086714472103,37.3159555387967,38.1344509566372,40.229319535496,41.1068137682098,38.5326345234704,39.5515829411691,38.8651038639795,45.3125208973877,45.7253041884352,33.1154077877331,41.5376196003199,37.0594228452994,41.5185856306896,53.0366211461363,41.163875194803,43.0309676929823,41.6787200407822,40.782229836691606,46.3621574289063,37.548063992733,26.1104440499254,41.5717734792962,41.783215008323,,
Philippines,PHL,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,624000000.0,670000000.0,507000000.0,653000000.0,666000000.0,698000000.0,826000000.0,820000000.0,858000000.0,854000000.0,1041000000.0,1098000000.0,1100000000.0,1885000000.0,2725000000.0,2294000000.0,2555000000.0,3127000000.0,3401000000.0,4567000000.0,5741000000.0,5655000000.0,4969000000.0,4890000000.0,5274000000.0,4611000000.0,4806000000.0,5677000000.0,7022000000.0,7767000000.0,8117000000.0,8801000000.0,9751000000.0,11129000000.0,13304000000.0,17502000000.0,20408000000.0,24882000000.0,29414000000.0,36576000000.0,38078000000.0,32150000000.0,35208000000.0,36231000000.0,39681000000.0,41255000000.0,47410000000.0,50466000000.0,49078000000.0,38436000000.0,51498000000.0,48305000000.0,52100000000.0,56698000000.0,62102000000.0,58827000000.0,56313000000.0,68713000000.0,67488000000.0,70334000000.0,63879000000.0,74618000000.0,78930000000.0,72918000000.0
Philippines,PHL,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,537000000.0,487500000.0,553200000.0,725700000.0,735500000.0,763100000.0,838100000.0,809100000.0,845500000.0,823900000.0,1040500000.0,1117800000.0,1067800000.0,1886500000.0,2672000000.0,2273500000.0,2575000000.0,3151740000.0,3424990000.0,4600910000.0,5787010000.0,5720720000.0,5019820000.0,4935270000.0,5342560000.0,4614310000.0,4807700000.0,5696410000.0,7043800000.0,7754082792.0,8195254548.000001,8845083048.0,9834300768.0,11267414000.0,13441282000.0,17379046000.0,20562000000.0,25238282000.0,29504734898.0,35486620271.0,38216219599.0,32150199953.0,35208128364.0,36231090382.0,39680271765.0,41221239276.0,46985502871.0,50465723917.0,49077540451.0,39226611720.0,51431684232.0,48042190463.0,51991862753.0,53978267999.0,61798409643.0,58648385905.0,56125868348.0,63130626512.0,67483165955.00001,70875127463.0,63636985845.0,,,
Philippines,PHL,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,3.3891992551210426,1.8256410256410256,1.6449746926970357,0.7441091360066143,0.7477906186267845,0.62901323548683,0.8948812790836416,0.914596465208256,0.4021289178001182,0.6311445563782012,0.7976934166266217,0.4204687779567007,0.4588874321033901,1.0230585740789822,1.1601796407185627,1.596657136573565,4.8,5.806316510879705,2.4023427805628628,2.6181777083229187,4.125446474085927,3.5759484820092577,5.2938153160870405,3.700101514202871,3.457331316821899,2.8784368627162027,2.194812488300019,1.1180726106442478,1.2122717851159883,1.3226125997237097,1.676838702143031,1.465729595713797,1.3333032626646628,1.1318391247539143,1.1266410451026918,0.9288944859228752,4.483999610932789,0.1615086161569951,0.146898591530602,1.3379512965003484,0.4161474098399771,0.1053177244604989,0.0826395589654525,0.05028561604939,0.1463161828725444,0.0618489799137184,0.0531609762027612,0.0850469143583255,0.1701249558000186,0.8150617093369492,0.4390087324021895,0.3268793564293147,0.0440149030795776,0.0365077775381104,0.4813307295743542,0.4728910041092118,0.0446511381251405,0.0509267225375765,0.0881634258826581,0.7843568863988457,0.0151532522666732,,,
Philippines,PHL,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,,0.0615384615384615,0.0361532899493853,0.0275595976298746,0.027192386131883,,0.1193175038778188,0.0123594116920034,0.0236546422235363,0.0728243718897924,0.2306583373378183,0.1789228842368939,0.0749203970781045,0.0848131460376358,0.654940119760479,1.882559929623928,0.9926213592233007,0.874120327184349,1.4800043211804998,1.2530129909083203,2.254186531559476,1.8863010250457983,1.8795494659171048,1.807601205202552,1.175653619238717,1.4021598028741025,1.5194375688998898,1.499540938942246,1.2374002669013884,1.5096024138505226,1.0738332956537229,1.6472767888024018,2.018231948384518,2.235357642845111,1.6996518635648,1.2418000389664656,0.9580780079758778,0.8799489600758086,0.6627411894260227,0.3547965121459904,0.3679420661578976,0.5277506835044349,0.5199428896288036,0.5555662881733251,0.5095520343142992,0.5284304009919064,0.6178622005963036,0.7700054132565393,0.9431685955455584,0.9839025347254744,0.9216440508963032,0.9431238306025111,0.8464795290963211,1.0446683117184246,0.995959199525642,0.8674192156354452,0.9379101072184272,1.2631769983280916,0.9192249966660592,1.0283729159859332,0.8439230690593688,,,
Philippines,PHL,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,95.28864059590316,97.51794871794873,97.41503976861895,98.51178172798676,98.34126444595512,98.96474904992792,97.68524042477031,95.82251884810285,97.14961561206388,93.43366913460372,97.6261412782316,98.11236357130076,97.4152463008054,96.3371322554996,97.08458083832336,92.03430833516605,90.89631067961164,87.88700844612816,90.44405969068524,91.98462912771603,86.88441872400428,87.22660783957265,85.53733002378571,89.2814374897422,90.41957413674344,88.14817383314082,90.11731181230112,90.90198914755082,92.20619551946392,92.5014874796039,92.55191442285388,91.5138157106425,93.5477401599845,90.77020689929384,91.17361721895276,88.97738690604766,85.84768018675226,90.62200430282854,90.29634269923883,88.29915213032207,88.96394071089556,87.81277358856867,85.74808630801662,81.30851111683775,81.29536482775144,77.810095233295,78.44834234337847,76.71888321997852,77.18601662163806,80.49154518717123,77.46722486916049,74.5402931025385,76.04181509291806,76.3237506375033,76.03886253296605,76.5286582357138,77.45310434836071,76.39808168200616,73.75553690114359,72.27170260080383,71.52961150119664,,,
Philippines,PHL,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,0.0372439478584729,0.0615384615384615,0.0903832248734634,0.2204767810389968,0.2175390890550645,0.0655222120298781,0.9426082806347692,2.60783586701273,1.159077468953282,4.430149289962374,0.7688611244593946,1.001968151726606,1.189361303614909,2.0779220779220777,1.25,2.318011875962173,2.476504854368932,5.060696631067284,5.537534416158879,3.9066184733020206,5.650067997117683,6.628885874505307,7.299464921052946,4.9764247954012655,4.926664370638794,7.829122880777407,6.225222039644737,7.218932625987244,4.927595899940373,4.873199295600196,5.128797373384527,6.093499010412005,4.233086894744849,5.19399571188207,6.605069367639188,9.080728596955206,8.72969555490711,8.339418665660364,7.917433951112534,8.728524791444487,9.21691702622561,10.79777241844515,12.5380443043195,17.38059057181593,17.308953662606044,20.665069802885856,19.801590181005515,21.132922596216645,20.458958280570087,16.28958636195969,19.327084779415667,21.860021303750106,21.4091254988892,20.80961563125385,20.79106903110309,19.350437264177938,19.56830507797634,20.45660344356825,22.77010691413996,23.752009142824107,25.31122137719155,,,
Philippines,PHL,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,,,,,,,,,0.0961076405574243,,0.4963476306424423,,,0.1891356938640862,0.1145631067961164,0.0044419907733505,0.0023357732431335,0.0028255279933752,0.0025920121098805,0.0027968507460599,0.0251005016116115,0.1779031339724067,0.0063639902967865,0.0080185336485845,0.1042078332674667,0.056351280894458,0.0119253811862914,0.0472366119662654,0.0747749806196745,0.0606551681978057,0.0646512665210363,0.0563039575895587,0.0171263425616693,0.0219689849488861,,0.0358067161623758,0.0499606149689527,0.0387970223562009,0.0385091805375356,0.0385901394645674,0.0522436092308948,0.0937399196157595,0.1104547273757816,0.1866016678561733,0.23112554589051,0.2185379906199038,0.2254916281114187,0.2142276794127351,0.213291714315952,0.2697753511048104,0.2501661820002689,0.2713149947729207,0.2139308483239829,0.1767613999947472,0.2097308254905505,0.2593844874466339,0.3542329507175238,0.3110630920771089,0.3082296032652393,,,
Philippines,PHL,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,0.819366852886406,0.123076923076923,0.596529284164859,0.1653575857792476,0.1359619306594153,0.1310444240597562,0.1193175038778188,0.0741564701520207,0.7924305144884684,0.9952664158271634,0.1249399327246516,0.1073537305421363,0.009365049634763,,0.0374251497005988,0.0439850450846712,0.1433009708737864,0.0961373717375164,0.1179565487782446,0.3918789978504252,0.7489186989481614,0.1569732481226139,0.2814841966445012,0.750718805658049,0.2158141415351442,0.0712999343347109,0.0690558895105767,0.0602133624510876,0.1042051165564042,0.3267359361462954,0.1638143137759679,0.2426093670748765,0.3255442431064764,0.4741460640391841,0.4475912342289969,0.45068066451979,0.0632234218461239,0.3887546703852504,1.1408868073673752,1.232137604711035,0.9661257337176838,0.7469231555357475,1.0481499731673722,0.4668029286913885,0.4987687059506711,0.6231569392663983,0.6643500120814105,0.6348939956295129,0.7221384929708282,0.7999745816435252,0.9315973142911173,1.2850876491060133,0.9606442422976674,0.990495411986737,1.1469330474595558,1.1958640807882943,1.3923508446312474,1.4496170077229409,1.4797387746536408,1.4929107331092657,1.4128234281709635,,,
Philippines,PHL,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,,0.0615384615384615,0.0361532899493853,0.0275595976298746,0.1087695445275322,,0.1193175038778188,0.0123594116920034,0.0236546422235363,0.060686976574827,0.2210475732820759,0.1968151726605833,0.0749203970781045,0.1060164325470447,0.0898203592814371,3.188915768638663,1.1001941747572817,0.6310799748710236,0.9258421192470634,0.6440030341823683,1.4809029187784366,0.9813450055237802,0.6336880605280667,0.4611703108441888,0.2639184211314426,0.3187908918126437,0.6541589533456746,0.2798253636939756,0.2758454243448139,0.1845406011754639,0.1403052453423317,0.1504338617036352,0.171501771177068,0.1518982084087795,0.164887545696906,0.1608546291896574,0.0048633401420095,0.091044231933061,0.0867433891152666,0.0494073001770983,0.0355080124156369,0.0681601297411377,0.0830245780116186,0.1227498166108049,0.1564324316315579,0.1545964947179624,0.1980491690287607,0.2532302780599781,0.246699946426376,0.2842902257172061,0.2322309443751136,0.2706969181602114,0.1754079603442132,0.2330003326567091,0.2245814411758421,0.177733479603082,0.1719160982984387,0.1975630575696765,0.1934245306259653,0.2037703213661167,0.1900083848950876,,,
Philippines,PHL,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.1303538175046555,0.1025641025641025,0.0723065798987707,0.1240181893344357,0.1495581237253569,,0.0596587519389094,0.457298232604128,0.3429923122412773,0.1577861390945503,0.1153291686689091,0.0447307210592234,0.1685708934257351,0.1325205406838059,0.2320359281437126,0.545414559049923,0.3945631067961165,0.2776244233344121,0.2192707131991626,0.1823552297262932,0.6616542912488487,1.0839544672698542,0.6962401042268448,0.5166890565257828,0.6131891827139049,0.6408325405098487,0.2329596272645963,0.1643140153184198,1.0711547744115393,0.5577317157951749,0.0886488632836057,0.3029818923640252,0.1723762614131185,2.061502311000554,0.2215934462203828,0.2434195755048925,0.8705378854197062,0.2415457597311893,0.2025418876210639,0.1865198333753151,0.2548317625915786,0.2953285738154177,0.3220094627805419,0.3818977031636386,0.3209328246393879,0.3633307067679533,0.4077486996914682,0.6272112959690925,0.6508929992507215,0.7567824672673513,1.0530216637607857,1.059343013079216,0.813632991011831,0.6605275682550712,0.6348844205968039,0.8412219848627392,0.7538004942333797,0.959472312356766,1.0469770734691666,0.9241459824420548,1.0470671436622627,,,
Philippines,PHL,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,0.3351955307262569,0.3076923076923077,0.1446131597975415,0.2066969822240595,0.2991162474507138,0.20967107849561,0.1789762558167283,0.1112347052280311,0.13010053222945,0.2912974875591698,0.2498798654493032,0.116299874753981,0.1873009926952613,0.3233501192684866,0.1459580838323353,0.0835715856608753,0.0745631067961165,0.2366946512085388,0.3506579581254251,0.2695119009065598,0.4459988837067847,0.3434882322504859,0.2328768760632851,0.1355548936532347,0.0971444401185948,0.1053245230597857,0.4022713563658298,0.2003015934597404,0.1908060989806638,0.1864557599890016,0.1749060985969999,0.170275393891361,0.1517961403882904,0.1601077230320994,0.2434737995973896,0.1360661569110295,,0.119917037142227,0.1591920590453562,0.1275100211134445,0.1080201637764301,0.1351342699688123,0.1258022055080008,0.1954223272153465,0.1627766371725604,0.1353001752969422,0.1956330727211043,0.329273709168023,0.3396770752324921,0.3485317874913311,0.3365399822786811,0.3879033058318276,0.3051931294591752,0.6747876460333033,0.4684079488003274,1.256432550750179,0.4061411728841836,0.2283512867919944,0.3118194293674939,0.2600412409786709,0.1858853093515809,,,
